name	CAZy	n
Colletotrichum_sojae_LFN0009_protein_longest	CE9	1
Colletotrichum_sojae_LFN0009_protein_longest	GH0	3
Colletotrichum_sojae_LFN0009_protein_longest	GH1	7
Colletotrichum_sojae_LFN0009_protein_longest	GH10	9
Colletotrichum_sojae_LFN0009_protein_longest	GH105	6
Colletotrichum_sojae_LFN0009_protein_longest	GH11	3
Colletotrichum_sojae_LFN0009_protein_longest	GH114	1
Colletotrichum_sojae_LFN0009_protein_longest	GH115	3
Colletotrichum_sojae_LFN0009_protein_longest	GH12	6
Colletotrichum_sojae_LFN0009_protein_longest	GH125	4
Colletotrichum_sojae_LFN0009_protein_longest	GH127	2
Colletotrichum_sojae_LFN0009_protein_longest	GH128	2
Colletotrichum_sojae_LFN0009_protein_longest	GH13	1
Colletotrichum_sojae_LFN0009_protein_longest	GH130	1
Colletotrichum_sojae_LFN0009_protein_longest	GH131	5
Colletotrichum_sojae_LFN0009_protein_longest	GH132	2
Colletotrichum_sojae_LFN0009_protein_longest	GH133	1
Colletotrichum_sojae_LFN0009_protein_longest	GH13_1	3
Colletotrichum_sojae_LFN0009_protein_longest	GH13_11	1
Colletotrichum_sojae_LFN0009_protein_longest	GH13_17	1
Colletotrichum_sojae_LFN0009_protein_longest	GH13_22	2
Colletotrichum_sojae_LFN0009_protein_longest	GH13_25	1
Colletotrichum_sojae_LFN0009_protein_longest	GH13_26	1
Colletotrichum_sojae_LFN0009_protein_longest	GH13_40	3
Colletotrichum_sojae_LFN0009_protein_longest	GH13_5	2
Colletotrichum_sojae_LFN0009_protein_longest	GH13_8	1
Colletotrichum_sojae_LFN0009_protein_longest	GH142	1
Colletotrichum_sojae_LFN0009_protein_longest	GH146	1
Colletotrichum_sojae_LFN0009_protein_longest	GH15	3
Colletotrichum_sojae_LFN0009_protein_longest	GH152	1
Colletotrichum_sojae_LFN0009_protein_longest	GH154	4
Colletotrichum_sojae_LFN0009_protein_longest	GH16_1	4
Colletotrichum_sojae_LFN0009_protein_longest	GH16_10	1
Colletotrichum_sojae_LFN0009_protein_longest	GH16_18	4
Colletotrichum_sojae_LFN0009_protein_longest	GH16_19	3
Colletotrichum_sojae_LFN0009_protein_longest	GH16_20	1
Colletotrichum_sojae_LFN0009_protein_longest	GH16_22	1
Colletotrichum_sojae_LFN0009_protein_longest	GH16_23	1
Colletotrichum_sojae_LFN0009_protein_longest	GH16_3	7
Colletotrichum_sojae_LFN0009_protein_longest	GH16_4	1
Colletotrichum_sojae_LFN0009_protein_longest	GH17	5
Colletotrichum_sojae_LFN0009_protein_longest	GH18	22
Colletotrichum_sojae_LFN0009_protein_longest	GH2	8
Colletotrichum_sojae_LFN0009_protein_longest	GH20	4
Colletotrichum_sojae_LFN0009_protein_longest	GH26	1
Colletotrichum_sojae_LFN0009_protein_longest	GH27	5
Colletotrichum_sojae_LFN0009_protein_longest	GH28	17
Colletotrichum_sojae_LFN0009_protein_longest	GH29	2
Colletotrichum_sojae_LFN0009_protein_longest	GH3	26
Colletotrichum_sojae_LFN0009_protein_longest	GH30_5	1
Colletotrichum_sojae_LFN0009_protein_longest	GH31	7
Colletotrichum_sojae_LFN0009_protein_longest	GH32	1
Colletotrichum_sojae_LFN0009_protein_longest	GH33	1
Colletotrichum_sojae_LFN0009_protein_longest	GH35	7
Colletotrichum_sojae_LFN0009_protein_longest	GH36	2
Colletotrichum_sojae_LFN0009_protein_longest	GH37	3
Colletotrichum_sojae_LFN0009_protein_longest	GH38	2
Colletotrichum_sojae_LFN0009_protein_longest	GH43_1	1
Colletotrichum_sojae_LFN0009_protein_longest	GH43_11	2
Colletotrichum_sojae_LFN0009_protein_longest	GH43_13	4
Colletotrichum_sojae_LFN0009_protein_longest	GH43_14	6
Colletotrichum_sojae_LFN0009_protein_longest	GH43_21	2
Colletotrichum_sojae_LFN0009_protein_longest	GH43_22	1
Colletotrichum_sojae_LFN0009_protein_longest	GH43_24	3
Colletotrichum_sojae_LFN0009_protein_longest	GH43_26	5
Colletotrichum_sojae_LFN0009_protein_longest	GH43_29	2
Colletotrichum_sojae_LFN0009_protein_longest	GH43_30	2
Colletotrichum_sojae_LFN0009_protein_longest	GH43_33	1
Colletotrichum_sojae_LFN0009_protein_longest	GH43_34	1
Colletotrichum_sojae_LFN0009_protein_longest	GH43_36	2
Colletotrichum_sojae_LFN0009_protein_longest	GH43_5	1
Colletotrichum_sojae_LFN0009_protein_longest	GH43_6	1
Colletotrichum_sojae_LFN0009_protein_longest	GH45	1
Colletotrichum_sojae_LFN0009_protein_longest	GH47	13
Colletotrichum_sojae_LFN0009_protein_longest	GH51	4
Colletotrichum_sojae_LFN0009_protein_longest	GH53	2
Colletotrichum_sojae_LFN0009_protein_longest	GH54	1
Colletotrichum_sojae_LFN0009_protein_longest	GH55	13
Colletotrichum_sojae_LFN0009_protein_longest	GH5_11	1
Colletotrichum_sojae_LFN0009_protein_longest	GH5_12	8
Colletotrichum_sojae_LFN0009_protein_longest	GH5_15	1
Colletotrichum_sojae_LFN0009_protein_longest	GH5_16	3
Colletotrichum_sojae_LFN0009_protein_longest	GH5_22	2
Colletotrichum_sojae_LFN0009_protein_longest	GH5_23	1
Colletotrichum_sojae_LFN0009_protein_longest	GH5_24	1
Colletotrichum_sojae_LFN0009_protein_longest	GH5_4	1
Colletotrichum_sojae_LFN0009_protein_longest	GH5_5	4
Colletotrichum_sojae_LFN0009_protein_longest	GH5_7	3
Colletotrichum_sojae_LFN0009_protein_longest	GH5_9	1
Colletotrichum_sojae_LFN0009_protein_longest	GH6	4
Colletotrichum_sojae_LFN0009_protein_longest	GH62	1
Colletotrichum_sojae_LFN0009_protein_longest	GH63	1
Colletotrichum_sojae_LFN0009_protein_longest	GH64	1
Colletotrichum_sojae_LFN0009_protein_longest	GH67	1
Colletotrichum_sojae_LFN0009_protein_longest	GH7	8
Colletotrichum_sojae_LFN0009_protein_longest	GH71	6
Colletotrichum_sojae_LFN0009_protein_longest	GH72	4
Colletotrichum_sojae_LFN0009_protein_longest	GH74	2
Colletotrichum_sojae_LFN0009_protein_longest	GH75	1
Colletotrichum_sojae_LFN0009_protein_longest	GH76	12
Colletotrichum_sojae_LFN0009_protein_longest	GH78	15
Colletotrichum_sojae_LFN0009_protein_longest	GH79	4
Colletotrichum_sojae_LFN0009_protein_longest	GH81	2
Colletotrichum_sojae_LFN0009_protein_longest	GH88	3
Colletotrichum_sojae_LFN0009_protein_longest	GH92	6
Colletotrichum_sojae_LFN0009_protein_longest	GH93	3
Colletotrichum_sojae_LFN0009_protein_longest	GH95	5
Colletotrichum_sojae_LFN0009_protein_longest	GT0	2
Colletotrichum_sojae_LFN0009_protein_longest	GT1	22
Colletotrichum_sojae_LFN0009_protein_longest	GT13	1
Colletotrichum_sojae_LFN0009_protein_longest	GT15	4
Colletotrichum_sojae_LFN0009_protein_longest	GT17	2
Colletotrichum_sojae_LFN0009_protein_longest	GT2	30
Colletotrichum_sojae_LFN0009_protein_longest	GT20	4
Colletotrichum_sojae_LFN0009_protein_longest	GT21	1
Colletotrichum_sojae_LFN0009_protein_longest	GT22	9
Colletotrichum_sojae_LFN0009_protein_longest	GT24	1
Colletotrichum_sojae_LFN0009_protein_longest	GT25	1
Colletotrichum_sojae_LFN0009_protein_longest	GT27	1
Colletotrichum_sojae_LFN0009_protein_longest	GT3	1
Colletotrichum_sojae_LFN0009_protein_longest	GT30	1
Colletotrichum_sojae_LFN0009_protein_longest	GT31	9
Colletotrichum_sojae_LFN0009_protein_longest	GT32	6
Colletotrichum_sojae_LFN0009_protein_longest	GT33	1
Colletotrichum_sojae_LFN0009_protein_longest	GT34	3
Colletotrichum_sojae_LFN0009_protein_longest	GT35	2
Colletotrichum_sojae_LFN0009_protein_longest	GT39	3
Colletotrichum_sojae_LFN0009_protein_longest	GT4	10
Colletotrichum_sojae_LFN0009_protein_longest	GT41	1
Colletotrichum_sojae_LFN0009_protein_longest	GT47	3
Colletotrichum_sojae_LFN0009_protein_longest	GT48	1
Colletotrichum_sojae_LFN0009_protein_longest	GT5	2
Colletotrichum_sojae_LFN0009_protein_longest	GT50	1
Colletotrichum_sojae_LFN0009_protein_longest	GT55	1
Colletotrichum_sojae_LFN0009_protein_longest	GT57	2
Colletotrichum_sojae_LFN0009_protein_longest	GT58	4
Colletotrichum_sojae_LFN0009_protein_longest	GT59	1
Colletotrichum_sojae_LFN0009_protein_longest	GT61	1
Colletotrichum_sojae_LFN0009_protein_longest	GT62	3
Colletotrichum_sojae_LFN0009_protein_longest	GT64	2
Colletotrichum_sojae_LFN0009_protein_longest	GT66	1
Colletotrichum_sojae_LFN0009_protein_longest	GT69	5
Colletotrichum_sojae_LFN0009_protein_longest	GT7	2
Colletotrichum_sojae_LFN0009_protein_longest	GT71	4
Colletotrichum_sojae_LFN0009_protein_longest	GT76	1
Colletotrichum_sojae_LFN0009_protein_longest	GT8	10
Colletotrichum_sojae_LFN0009_protein_longest	GT87	1
Colletotrichum_sojae_LFN0009_protein_longest	GT90	7
Colletotrichum_sojae_LFN0009_protein_longest	GT91	1
Colletotrichum_sojae_LFN0009_protein_longest	PL1	3
Colletotrichum_sojae_LFN0009_protein_longest	PL11_2	1
Colletotrichum_sojae_LFN0009_protein_longest	PL1_10	1
Colletotrichum_sojae_LFN0009_protein_longest	PL1_2	2
Colletotrichum_sojae_LFN0009_protein_longest	PL1_4	9
Colletotrichum_sojae_LFN0009_protein_longest	PL1_7	5
Colletotrichum_sojae_LFN0009_protein_longest	PL26	2
Colletotrichum_sojae_LFN0009_protein_longest	PL27	2
Colletotrichum_sojae_LFN0009_protein_longest	PL3_2	12
Colletotrichum_sojae_LFN0009_protein_longest	PL42	1
Colletotrichum_sojae_LFN0009_protein_longest	PL4_1	3
Colletotrichum_sojae_LFN0009_protein_longest	PL4_3	2
Colletotrichum_sojae_LFN0009_protein_longest	PL4_5	2
Colletotrichum_sojae_LFN0009_protein_longest	PL9_3	4
Colletotrichum_truncatum_CTRU02_protein_longest	1.1.3.13	1
Colletotrichum_truncatum_CTRU02_protein_longest	1.1.3.47	1
Colletotrichum_truncatum_CTRU02_protein_longest	1.1.3.7	1
Colletotrichum_truncatum_CTRU02_protein_longest	1.14.99.54	1
Colletotrichum_truncatum_CTRU02_protein_longest	1.14.99.55	1
Colletotrichum_truncatum_CTRU02_protein_longest	1.14.99.56	1
Colletotrichum_truncatum_CTRU02_protein_longest	2.4.1.83	1
Colletotrichum_truncatum_CTRU02_protein_longest	3.1.1.-	1
Colletotrichum_truncatum_CTRU02_protein_longest	3.2.1.-	6
Colletotrichum_truncatum_CTRU02_protein_longest	3.2.1.113	1
Colletotrichum_truncatum_CTRU02_protein_longest	3.2.1.15	1
Colletotrichum_truncatum_CTRU02_protein_longest	3.2.1.151	1
Colletotrichum_truncatum_CTRU02_protein_longest	3.2.1.174	2
Colletotrichum_truncatum_CTRU02_protein_longest	3.2.1.176	1
Colletotrichum_truncatum_CTRU02_protein_longest	3.2.1.21	1
Colletotrichum_truncatum_CTRU02_protein_longest	3.2.1.3	1
Colletotrichum_truncatum_CTRU02_protein_longest	3.2.1.4	2
Colletotrichum_truncatum_CTRU02_protein_longest	3.2.1.40	1
Colletotrichum_truncatum_CTRU02_protein_longest	3.2.1.55	1
Colletotrichum_truncatum_CTRU02_protein_longest	3.2.1.67	2
Colletotrichum_truncatum_CTRU02_protein_longest	3.2.1.78	3
Colletotrichum_truncatum_CTRU02_protein_longest	3.2.1.8	2
Colletotrichum_truncatum_CTRU02_protein_longest	3.2.1.91	2
Colletotrichum_truncatum_CTRU02_protein_longest	3.5.1.41	1
Colletotrichum_truncatum_CTRU02_protein_longest	4.2.2.10	3
Colletotrichum_truncatum_CTRU02_protein_longest	4.2.2.2	2
Colletotrichum_truncatum_CTRU02_protein_longest	AA0	6
Colletotrichum_truncatum_CTRU02_protein_longest	AA1	12
Colletotrichum_truncatum_CTRU02_protein_longest	AA11	1
Colletotrichum_truncatum_CTRU02_protein_longest	AA12	3
Colletotrichum_truncatum_CTRU02_protein_longest	AA13	1
Colletotrichum_truncatum_CTRU02_protein_longest	AA14	1
Colletotrichum_truncatum_CTRU02_protein_longest	AA1_2	4
Colletotrichum_truncatum_CTRU02_protein_longest	AA1_3	8
Colletotrichum_truncatum_CTRU02_protein_longest	AA2	12
Colletotrichum_truncatum_CTRU02_protein_longest	AA3	9
Colletotrichum_truncatum_CTRU02_protein_longest	AA3_1	5
Colletotrichum_truncatum_CTRU02_protein_longest	AA3_2	42
Colletotrichum_truncatum_CTRU02_protein_longest	AA3_3	2
Colletotrichum_truncatum_CTRU02_protein_longest	AA4	8
Colletotrichum_truncatum_CTRU02_protein_longest	AA5	1
Colletotrichum_truncatum_CTRU02_protein_longest	AA5_1	2
Colletotrichum_truncatum_CTRU02_protein_longest	AA5_2	3
Colletotrichum_truncatum_CTRU02_protein_longest	AA6	1
Colletotrichum_truncatum_CTRU02_protein_longest	AA7	16
Colletotrichum_truncatum_CTRU02_protein_longest	AA8	6
Colletotrichum_truncatum_CTRU02_protein_longest	AA9	24
Colletotrichum_truncatum_CTRU02_protein_longest	CBM1	34
Colletotrichum_truncatum_CTRU02_protein_longest	CBM13	2
Colletotrichum_truncatum_CTRU02_protein_longest	CBM18	23
Colletotrichum_truncatum_CTRU02_protein_longest	CBM20	3
Colletotrichum_truncatum_CTRU02_protein_longest	CBM21	1
Colletotrichum_truncatum_CTRU02_protein_longest	CBM24	1
Colletotrichum_truncatum_CTRU02_protein_longest	CBM35	7
Colletotrichum_truncatum_CTRU02_protein_longest	CBM43	1
Colletotrichum_truncatum_CTRU02_protein_longest	CBM46	1
Colletotrichum_truncatum_CTRU02_protein_longest	CBM48	3
Colletotrichum_truncatum_CTRU02_protein_longest	CBM50	13
Colletotrichum_truncatum_CTRU02_protein_longest	CBM66	1
Colletotrichum_truncatum_CTRU02_protein_longest	CBM67	10
Colletotrichum_truncatum_CTRU02_protein_longest	CE0	7
Colletotrichum_truncatum_CTRU02_protein_longest	CE1	6
Colletotrichum_truncatum_CTRU02_protein_longest	CE12	5
Colletotrichum_truncatum_CTRU02_protein_longest	CE15	3
Colletotrichum_truncatum_CTRU02_protein_longest	CE16	6
Colletotrichum_truncatum_CTRU02_protein_longest	CE2	1
Colletotrichum_truncatum_CTRU02_protein_longest	CE3	4
Colletotrichum_truncatum_CTRU02_protein_longest	CE4	10
Colletotrichum_truncatum_CTRU02_protein_longest	CE5	6
Colletotrichum_truncatum_CTRU02_protein_longest	CE8	23
Colletotrichum_truncatum_CTRU02_protein_longest	CE9	1
Colletotrichum_truncatum_CTRU02_protein_longest	GH0	3
Colletotrichum_truncatum_CTRU02_protein_longest	GH1	7
Colletotrichum_truncatum_CTRU02_protein_longest	GH10	8
Colletotrichum_truncatum_CTRU02_protein_longest	GH105	8
Colletotrichum_truncatum_CTRU02_protein_longest	GH106	3
Colletotrichum_truncatum_CTRU02_protein_longest	GH11	3
Colletotrichum_truncatum_CTRU02_protein_longest	GH114	1
Colletotrichum_truncatum_CTRU02_protein_longest	GH115	5
Colletotrichum_truncatum_CTRU02_protein_longest	GH12	7
Colletotrichum_truncatum_CTRU02_protein_longest	GH125	4
Colletotrichum_truncatum_CTRU02_protein_longest	GH127	1
Colletotrichum_truncatum_CTRU02_protein_longest	GH128	2
Colletotrichum_truncatum_CTRU02_protein_longest	GH13	1
Colletotrichum_truncatum_CTRU02_protein_longest	GH131	7
Colletotrichum_truncatum_CTRU02_protein_longest	GH132	2
Colletotrichum_truncatum_CTRU02_protein_longest	GH133	1
Colletotrichum_truncatum_CTRU02_protein_longest	GH134	1
Colletotrichum_truncatum_CTRU02_protein_longest	GH13_1	3
Colletotrichum_truncatum_CTRU02_protein_longest	GH13_17	1
Colletotrichum_truncatum_CTRU02_protein_longest	GH13_22	2
Colletotrichum_truncatum_CTRU02_protein_longest	GH13_25	1
Colletotrichum_truncatum_CTRU02_protein_longest	GH13_31	2
Colletotrichum_truncatum_CTRU02_protein_longest	GH13_40	6
Colletotrichum_truncatum_CTRU02_protein_longest	GH13_5	2
Colletotrichum_truncatum_CTRU02_protein_longest	GH13_8	1
Colletotrichum_truncatum_CTRU02_protein_longest	GH142	1
Colletotrichum_truncatum_CTRU02_protein_longest	GH146	1
Colletotrichum_truncatum_CTRU02_protein_longest	GH15	3
Colletotrichum_truncatum_CTRU02_protein_longest	GH152	1
Colletotrichum_truncatum_CTRU02_protein_longest	GH154	3
Colletotrichum_truncatum_CTRU02_protein_longest	GH16	1
Colletotrichum_truncatum_CTRU02_protein_longest	GH16_1	4
Colletotrichum_truncatum_CTRU02_protein_longest	GH16_18	4
Colletotrichum_truncatum_CTRU02_protein_longest	GH16_19	4
Colletotrichum_truncatum_CTRU02_protein_longest	GH16_20	1
Colletotrichum_truncatum_CTRU02_protein_longest	GH16_22	1
Colletotrichum_truncatum_CTRU02_protein_longest	GH16_23	1
Colletotrichum_truncatum_CTRU02_protein_longest	GH16_3	7
Colletotrichum_truncatum_CTRU02_protein_longest	GH16_4	1
Colletotrichum_truncatum_CTRU02_protein_longest	GH17	6
Colletotrichum_truncatum_CTRU02_protein_longest	GH18	29
Colletotrichum_truncatum_CTRU02_protein_longest	GH2	10
Colletotrichum_truncatum_CTRU02_protein_longest	GH20	5
Colletotrichum_truncatum_CTRU02_protein_longest	GH26	1
Colletotrichum_truncatum_CTRU02_protein_longest	GH27	5
Colletotrichum_truncatum_CTRU02_protein_longest	GH28	26
Colletotrichum_truncatum_CTRU02_protein_longest	GH29	1
Colletotrichum_truncatum_CTRU02_protein_longest	GH3	32
Colletotrichum_truncatum_CTRU02_protein_longest	GH30_5	1
Colletotrichum_truncatum_CTRU02_protein_longest	GH30_7	1
Colletotrichum_truncatum_CTRU02_protein_longest	GH31	8
Colletotrichum_truncatum_CTRU02_protein_longest	GH32	2
Colletotrichum_truncatum_CTRU02_protein_longest	GH33	1
Colletotrichum_truncatum_CTRU02_protein_longest	GH35	10
Colletotrichum_truncatum_CTRU02_protein_longest	GH36	3
Colletotrichum_truncatum_CTRU02_protein_longest	GH37	3
Colletotrichum_truncatum_CTRU02_protein_longest	GH38	2
Colletotrichum_truncatum_CTRU02_protein_longest	GH43_1	1
Colletotrichum_truncatum_CTRU02_protein_longest	GH43_11	5
Colletotrichum_truncatum_CTRU02_protein_longest	GH43_13	5
Colletotrichum_truncatum_CTRU02_protein_longest	GH43_14	8
Colletotrichum_truncatum_CTRU02_protein_longest	GH43_21	3
Colletotrichum_truncatum_CTRU02_protein_longest	GH43_22	1
Colletotrichum_truncatum_CTRU02_protein_longest	GH43_24	5
Colletotrichum_truncatum_CTRU02_protein_longest	GH43_26	4
Colletotrichum_truncatum_CTRU02_protein_longest	GH43_29	2
Colletotrichum_truncatum_CTRU02_protein_longest	GH43_30	2
Colletotrichum_truncatum_CTRU02_protein_longest	GH43_33	1
Colletotrichum_truncatum_CTRU02_protein_longest	GH43_34	2
Colletotrichum_truncatum_CTRU02_protein_longest	GH43_36	3
Colletotrichum_truncatum_CTRU02_protein_longest	GH43_5	2
Colletotrichum_truncatum_CTRU02_protein_longest	GH43_6	1
Colletotrichum_truncatum_CTRU02_protein_longest	GH45	1
Colletotrichum_truncatum_CTRU02_protein_longest	GH47	13
Colletotrichum_truncatum_CTRU02_protein_longest	GH51	6
Colletotrichum_truncatum_CTRU02_protein_longest	GH53	4
Colletotrichum_truncatum_CTRU02_protein_longest	GH55	8
Colletotrichum_truncatum_CTRU02_protein_longest	GH5_11	1
Colletotrichum_truncatum_CTRU02_protein_longest	GH5_12	8
Colletotrichum_truncatum_CTRU02_protein_longest	GH5_15	1
Colletotrichum_truncatum_CTRU02_protein_longest	GH5_16	4
Colletotrichum_truncatum_CTRU02_protein_longest	GH5_22	2
Colletotrichum_truncatum_CTRU02_protein_longest	GH5_23	1
Colletotrichum_truncatum_CTRU02_protein_longest	GH5_24	1
Colletotrichum_truncatum_CTRU02_protein_longest	GH5_4	1
Colletotrichum_truncatum_CTRU02_protein_longest	GH5_5	4
Colletotrichum_truncatum_CTRU02_protein_longest	GH5_7	2
Colletotrichum_truncatum_CTRU02_protein_longest	GH5_9	3
Colletotrichum_truncatum_CTRU02_protein_longest	GH6	4
Colletotrichum_truncatum_CTRU02_protein_longest	GH62	1
Colletotrichum_truncatum_CTRU02_protein_longest	GH63	1
Colletotrichum_truncatum_CTRU02_protein_longest	GH64	1
Colletotrichum_truncatum_CTRU02_protein_longest	GH67	1
Colletotrichum_truncatum_CTRU02_protein_longest	GH7	8
Colletotrichum_truncatum_CTRU02_protein_longest	GH71	3
Colletotrichum_truncatum_CTRU02_protein_longest	GH72	4
Colletotrichum_truncatum_CTRU02_protein_longest	GH74	2
Colletotrichum_truncatum_CTRU02_protein_longest	GH75	1
Colletotrichum_truncatum_CTRU02_protein_longest	GH76	13
Colletotrichum_truncatum_CTRU02_protein_longest	GH78	24
Colletotrichum_truncatum_CTRU02_protein_longest	GH79	4
Colletotrichum_truncatum_CTRU02_protein_longest	GH81	2
Colletotrichum_truncatum_CTRU02_protein_longest	GH84	1
Colletotrichum_truncatum_CTRU02_protein_longest	GH88	4
Colletotrichum_truncatum_CTRU02_protein_longest	GH92	5
Colletotrichum_truncatum_CTRU02_protein_longest	GH93	2
Colletotrichum_truncatum_CTRU02_protein_longest	GH95	5
Colletotrichum_truncatum_CTRU02_protein_longest	GT0	2
Colletotrichum_truncatum_CTRU02_protein_longest	GT1	33
Colletotrichum_truncatum_CTRU02_protein_longest	GT109	1
Colletotrichum_truncatum_CTRU02_protein_longest	GT13	1
Colletotrichum_truncatum_CTRU02_protein_longest	GT15	4
Colletotrichum_truncatum_CTRU02_protein_longest	GT17	2
Colletotrichum_truncatum_CTRU02_protein_longest	GT2	30
Colletotrichum_truncatum_CTRU02_protein_longest	GT20	4
Colletotrichum_truncatum_CTRU02_protein_longest	GT21	1
Colletotrichum_truncatum_CTRU02_protein_longest	GT22	9
Colletotrichum_truncatum_CTRU02_protein_longest	GT24	1
Colletotrichum_truncatum_CTRU02_protein_longest	GT25	4
Colletotrichum_truncatum_CTRU02_protein_longest	GT27	1
Colletotrichum_truncatum_CTRU02_protein_longest	GT29	1
Colletotrichum_truncatum_CTRU02_protein_longest	GT3	1
Colletotrichum_truncatum_CTRU02_protein_longest	GT30	1
Colletotrichum_truncatum_CTRU02_protein_longest	GT31	8
Colletotrichum_truncatum_CTRU02_protein_longest	GT32	7
Colletotrichum_truncatum_CTRU02_protein_longest	GT33	1
Colletotrichum_truncatum_CTRU02_protein_longest	GT34	4
Colletotrichum_truncatum_CTRU02_protein_longest	GT35	2
Colletotrichum_truncatum_CTRU02_protein_longest	GT39	3
Colletotrichum_truncatum_CTRU02_protein_longest	GT4	11
Colletotrichum_truncatum_CTRU02_protein_longest	GT41	1
Colletotrichum_truncatum_CTRU02_protein_longest	GT47	2
Colletotrichum_truncatum_CTRU02_protein_longest	GT48	1
Colletotrichum_truncatum_CTRU02_protein_longest	GT5	2
Colletotrichum_truncatum_CTRU02_protein_longest	GT50	1
